2025-12-26T14:28:03.614Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:28:18.017Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:28:57.603Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:29:54.662Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:31:45.772Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:31:56.299Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:33:11.848Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:37:39.677Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:38:54.191Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:38:58.766Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:39:50.273Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:39:55.290Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:45:33.950Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:48:08.809Z [error]: You must be a member of this group to view posts {"stack":"Error: You must be a member of this group to view posts\n    at Object.getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/communityPost.service.js:137:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getGroupPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/communityPost.controller.js:45:20)"}
2025-12-26T14:49:34.527Z [error]: Invalid credentials {"stack":"Error: Invalid credentials\n    at Object.loginWithPassword (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/auth.service.js:72:17)\n    at async loginWithPassword (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/auth.controller.js:55:20)"}
2025-12-26T17:21:11.731Z [error]: Error getting personalized feed: Cannot read properties of null (reading '_id') {"stack":"TypeError: Cannot read properties of null (reading '_id')\n    at /Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:59\n    at Array.map (<anonymous>)\n    at FeedService.enrichPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:41)\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:68:40)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
2025-12-26T17:21:11.732Z [error]: Failed to get feed {"stack":"Error: Failed to get feed\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:89:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
2025-12-26T17:41:37.121Z [error]: Error getting personalized feed: Cannot read properties of null (reading '_id') {"stack":"TypeError: Cannot read properties of null (reading '_id')\n    at /Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:59\n    at Array.map (<anonymous>)\n    at FeedService.enrichPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:41)\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:68:40)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
2025-12-26T17:41:37.122Z [error]: Failed to get feed {"stack":"Error: Failed to get feed\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:89:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
2025-12-26T17:44:29.183Z [error]: Error getting personalized feed: Cannot read properties of null (reading '_id') {"stack":"TypeError: Cannot read properties of null (reading '_id')\n    at /Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:59\n    at Array.map (<anonymous>)\n    at FeedService.enrichPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:41)\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:68:40)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
2025-12-26T17:44:29.184Z [error]: Cannot read properties of null (reading '_id') {"stack":"Error: Cannot read properties of null (reading '_id')\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:89:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
2025-12-26T17:44:44.743Z [error]: Error getting personalized feed: Cannot read properties of null (reading '_id') {"stack":"TypeError: Cannot read properties of null (reading '_id')\n    at /Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:59\n    at Array.map (<anonymous>)\n    at FeedService.enrichPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:41)\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:68:40)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
2025-12-26T17:44:44.743Z [error]: Cannot read properties of null (reading '_id') {"stack":"Error: Cannot read properties of null (reading '_id')\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:89:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
2025-12-26T17:45:55.443Z [error]: Error getting personalized feed: Cannot read properties of null (reading '_id') {"stack":"TypeError: Cannot read properties of null (reading '_id')\n    at /Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:59\n    at Array.map (<anonymous>)\n    at FeedService.enrichPosts (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:102:41)\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:68:40)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
2025-12-26T17:45:55.443Z [error]: Cannot read properties of null (reading '_id') {"stack":"Error: Cannot read properties of null (reading '_id')\n    at FeedService.getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/services/feed.service.js:89:13)\n    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)\n    at async getPersonalizedFeed (/Users/hosanna/BYV-WORKS/Flim app/cpy-8/flimApp/backend/server/src/controllers/feed.controller.js:16:20)"}
